"---","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2"
NA,110,"House",29106,71,35,"CA",100,0,1,"WATERS, Maxine","W000187",1938,NA,-0.656,-0.094,-145.34775,0.89551,1317,46,NA,-0.581,-0.675
NA,110,"House",29309,71,6,"CA",100,0,1,"WOOLSEY, Lynn C.","W000738",1937,NA,-0.556,-0.529,-93.02408,0.93,1288,44,NA,-0.622,-0.656
NA,110,"House",29312,71,14,"CA",100,0,1,"ESHOO, Anna Georges","E000215",1942,NA,-0.379,-0.372,-74.19361,0.94698,1362,26,NA,-0.382,-0.261
NA,110,"House",29313,71,17,"CA",100,0,1,"FARR, Sam","F000030",1941,NA,-0.455,-0.219,-69.75799,0.95,1356,28,NA,-0.483,-0.127
NA,110,"House",29315,71,25,"CA",200,0,1,"McKEON, Howard P. (Buck)","M000508",1938,NA,0.396,0.208,-225.34162,0.846,1350,94,NA,0.457,0.133
NA,110,"House",29316,71,31,"CA",100,0,1,"BECERRA, Xavier","B000287",1958,NA,-0.512,-0.283,-61.61076,0.95503,1339,27,NA,-0.476,-0.056
NA,110,"House",29317,71,34,"CA",100,0,1,"ROYBAL-ALLARD, Lucille","R000486",1941,NA,-0.469,-0.171,-68.64808,0.95109,1369,25,NA,-0.446,-0.074
NA,110,"House",29318,71,36,"CA",100,0,1,"HARMAN, Jane L.","H000213",1945,NA,-0.262,-0.12,-153.92881,0.889,1306,60,NA,-0.318,-0.189
NA,110,"House",29321,71,40,"CA",200,0,1,"ROYCE, Edward Randall","R000487",1951,NA,0.657,-0.353,-178.13652,0.87698,1357,71,NA,0.689,-0.33
NA,110,"House",29323,71,44,"CA",200,0,1,"CALVERT, Ken","C000059",1953,NA,0.34,0.278,-231.57405,0.84009,1329,87,NA,0.377,0.237
NA,110,"House",29325,71,51,"CA",100,0,1,"FILNER, Bob","F000116",1942,2025,-0.652,0.002,-155.27825,0.891,1340,56,NA,-0.553,-0.473
NA,110,"House",29504,71,16,"CA",100,0,1,"LOFGREN, Zoe","L000397",1947,NA,-0.396,-0.398,-79.83101,0.94291,1358,24,NA,-0.439,-0.407
NA,110,"House",29505,71,19,"CA",200,0,1,"RADANOVICH, George P.","R000004",1955,NA,0.484,0.18,-222.69922,0.837,1248,93,NA,0.502,0.199
NA,110,"House",29508,71,50,"CA",200,0,1,"BILBRAY, Brian P.","B000461",1951,NA,0.392,-0.376,-364.94376,0.762,1340,150,NA,0.531,-0.492
NA,110,"House",29586,71,37,"CA",100,1,1,"MILLENDER-MCDONALD, Juanita","M000714",1938,2007,-0.438,-0.16,-0.53611,0.995,100,0,NA,-0.587,-0.011
NA,110,"House",29705,71,10,"CA",100,0,1,"TAUSCHER, Ellen O'Kane","T000057",1951,2019,-0.308,-0.169,-71.58172,0.949,1376,23,NA,-0.354,-0.062
NA,110,"House",29707,71,27,"CA",100,0,1,"SHERMAN, Brad","S000344",1954,NA,-0.345,-0.139,-106.77841,0.92512,1372,43,NA,-0.39,-0.144
NA,110,"House",29709,71,47,"CA",100,0,1,"SANCHEZ, Loretta","S000030",1960,NA,-0.367,0.025,-118.39851,0.914,1322,42,NA,-0.389,0.037
NA,110,"House",29774,71,23,"CA",100,0,1,"CAPPS, Lois","C001036",1938,NA,-0.389,-0.227,-78.76015,0.945,1381,30,NA,-0.484,-0.304
NA,110,"House",29775,71,45,"CA",200,0,1,"BONO, Mary","B001228",1961,NA,0.353,-0.218,-279.71892,0.809,1317,123,NA,0.351,-0.224
NA,110,"House",29778,71,9,"CA",100,0,1,"LEE, Barbara","L000551",1946,NA,-0.676,-0.582,-76.00063,0.94534,1352,30,NA,-0.712,-0.494
NA,110,"House",29901,71,1,"CA",100,0,1,"THOMPSON, Michael","T000460",1951,NA,-0.392,0.072,-202.07749,0.86295,1371,63,NA,-0.307,0.034
NA,110,"House",29903,71,38,"CA",100,0,1,"NAPOLITANO, Grace Flores","N000179",1936,NA,-0.448,-0.247,-66.21164,0.95245,1359,29,NA,-0.48,-0.066
NA,110,"House",29905,71,42,"CA",200,0,1,"MILLER, Gary G.","M001139",1948,NA,0.478,0.222,-234.39744,0.833,1282,102,NA,0.483,0.184
NA,110,"House",29942,71,43,"CA",100,0,1,"BACA, Joe","B001234",1947,NA,-0.349,0.292,-84.30347,0.94,1351,29,NA,-0.377,0.221
NA,110,"House",20311,62,4,"CO",200,0,1,"MUSGRAVE, Marilyn N","M001152",1949,NA,0.565,0.223,-205.31125,0.857,1329,77,NA,0.536,0.104
NA,110,"House",20502,62,3,"CO",100,0,1,"SALAZAR, John","S001158",1953,NA,-0.277,0.561,-126.64109,0.911,1366,48,NA,-0.272,0.469
NA,110,"House",20704,62,5,"CO",200,0,1,"LAMBORN, Doug","L000564",1954,NA,0.665,0.257,-116.18446,0.91869,1370,34,NA,0.732,0.048
NA,110,"House",20705,62,7,"CO",100,0,1,"PERLMUTTER, Ed","P000593",1953,NA,-0.282,0.072,-142.97659,0.89922,1346,48,NA,-0.268,0.162
NA,110,"House",29710,62,1,"CO",100,0,1,"DEGETTE, Diana","D000197",1957,NA,-0.431,-0.309,-69.04972,0.94937,1329,24,NA,-0.41,-0.201
NA,110,"House",29906,62,2,"CO",100,0,1,"UDALL, Mark","U000038",1950,NA,-0.353,0.049,-175.17729,0.873,1288,68,NA,-0.243,0.197
NA,110,"House",29907,62,6,"CO",200,0,1,"TANCREDO, Thomas G.","T000458",1945,NA,0.75,-0.022,-181.60666,0.838,1030,69,NA,0.726,-0.084
NA,110,"House",15449,1,4,"CT",200,0,1,"SHAYS, Christopher H.","S001144",1945,NA,0.129,-0.992,-381.22854,0.748,1316,193,NA,0.19,-0.867
NA,110,"House",20706,1,2,"CT",100,0,1,"COURTNEY, Joe","C001069",1953,NA,-0.337,0.042,-88.17576,0.93828,1384,31,NA,-0.328,-0.096
NA,110,"House",20707,1,5,"CT",100,0,1,"MURPHY, Christopher","M001169",1973,NA,-0.289,-0.26,-115.85134,0.91942,1379,40,NA,-0.316,-0.094
NA,110,"House",29109,1,3,"CT",100,0,1,"DeLAURO, Rosa L.","D000216",1943,NA,-0.414,-0.106,-69.44582,0.9504,1365,22,NA,-0.422,-0.008
NA,110,"House",29908,1,1,"CT",100,0,1,"LARSON, John B.","L000557",1948,NA,-0.396,-0.04,-71.96644,0.94674,1315,22,NA,-0.444,-0.02
NA,110,"House",29327,11,1,"DE",200,0,1,"CASTLE, Michael Newbold","C000243",1939,2025,0.229,-0.7,-383.50904,0.757,1378,186,NA,0.245,-0.767
NA,110,"House",21993,55,0,"DC",100,NA,NA,"NORTON, Eleanor Holmes","N000147",1937,NA,-0.491,-0.114,-52.41294,0.8721,383,20,NA,-0.442,0.238
NA,110,"House",13047,43,10,"FL",200,0,1,"YOUNG, Charles William (Bill)","Y000031",1930,2013,0.325,-0.112,-353.67552,0.769,1345,143,NA,0.323,-0.015
NA,110,"House",15627,43,6,"FL",200,0,1,"STEARNS, Clifford Bundy","S000822",1941,NA,0.554,-0.075,-297.04904,0.805,1373,110,NA,0.555,-0.112
NA,110,"House",15634,43,18,"FL",200,0,1,"ROS-LEHTINEN, Ileana","R000435",1952,NA,0.244,-0.225,-457.46405,0.71276,1351,197,NA,0.227,-0.146
NA,110,"House",20110,43,1,"FL",200,0,1,"MILLER, Jefferson B. (Jeff)","M001144",1959,NA,0.633,0.155,-186.74378,0.869,1331,61,NA,0.645,-0.013
NA,110,"House",20111,43,4,"FL",200,0,1,"CRENSHAW, Ander","C001045",1944,NA,0.333,0.337,-235.37971,0.83,1264,83,NA,0.377,0.162
NA,110,"House",20112,43,8,"FL",200,0,1,"KELLER, Richard (Ric)","K000361",1964,NA,0.458,-0.068,-258.00331,0.825,1337,112,NA,0.451,-0.245
NA,110,"House",20113,43,12,"FL",200,0,1,"PUTNAM, Adam","P000586",1974,NA,0.414,0.14,-218.49389,0.849,1332,91,NA,0.479,0.062
NA,110,"House",20313,43,5,"FL",200,0,1,"BROWN-WAITE, Virginia (Ginny)","B001247",1943,NA,0.36,0.084,-361.82088,0.751,1265,164,NA,0.374,-0.046
NA,110,"House",20315,43,24,"FL",200,0,1,"FEENEY, Tom","F000447",1958,NA,0.641,-0.09,-191.01578,0.863,1301,66,NA,0.615,-0.117
NA,110,"House",20316,43,25,"FL",200,0,1,"DIAZ-BALART, Mario","D000600",1961,NA,0.282,0.162,-426.56223,0.72976,1354,183,NA,0.298,-0.088
NA,110,"House",20358,43,17,"FL",100,0,1,"MEEK, Kendrick B.","M001148",1966,NA,-0.363,0.108,-68.12976,0.95,1338,25,NA,-0.39,0.225
NA,110,"House",20503,43,14,"FL",200,0,1,"MACK, Connie, IV","M001155",1967,NA,0.601,-0.16,-240.32835,0.834,1321,93,NA,0.595,-0.204
NA,110,"House",20504,43,20,"FL",100,0,1,"WASSERMAN SCHULTZ, Debbie","W000797",1966,NA,-0.413,0.105,-74.57165,0.94653,1357,28,NA,-0.451,0.012
NA,110,"House",20708,43,11,"FL",100,0,1,"CASTOR, Kathy","C001066",1966,NA,-0.435,0.077,-85.94212,0.9377,1336,38,NA,-0.441,0.039
NA,110,"House",20709,43,13,"FL",200,0,1,"BUCHANAN, Vernon G.","B001260",1951,NA,0.361,-0.078,-335.34579,0.7833,1373,160,NA,0.35,-0.145
NA,110,"House",20710,43,16,"FL",100,0,1,"MAHONEY, Tim","M001164",1956,NA,-0.163,0.531,-257.89237,0.827,1357,93,NA,-0.162,0.54
NA,110,"House",20711,43,22,"FL",100,0,1,"KLEIN, Ron","K000366",1957,NA,-0.265,0,-115.97965,0.918,1355,44,NA,-0.261,0.056
NA,110,"House",20758,43,9,"FL",200,0,1,"BILIRAKIS, Gus","B001257",1963,NA,0.423,-0.029,-314.32333,0.79565,1375,135,NA,0.356,0.071
NA,110,"House",29328,43,3,"FL",100,0,1,"BROWN, Corrine","B000911",1946,NA,-0.429,0.192,-83.84021,0.935,1238,37,NA,-0.406,0.21
NA,110,"House",29331,43,7,"FL",200,0,1,"MICA, John L.","M000689",1943,NA,0.453,0.137,-245.23269,0.836,1373,105,NA,0.478,0.11
NA,110,"House",29336,43,21,"FL",200,0,1,"DIAZ-BALART, Lincoln","D000299",1954,2025,0.243,-0.105,-425.10071,0.73,1349,183,NA,0.28,-0.04
NA,110,"House",29337,43,23,"FL",100,0,1,"HASTINGS, Alcee Lamar","H000324",1936,2021,-0.564,0.157,-71.24227,0.94734,1317,26,NA,-0.507,0.077
NA,110,"House",29509,43,15,"FL",200,0,1,"WELDON, David Joseph","W000267",1953,NA,0.471,0.146,-325.0637,0.78,1310,147,NA,0.485,0.17
NA,110,"House",29713,43,2,"FL",100,0,1,"BOYD, F. Allen, Jr.","B000716",1945,NA,-0.181,0.414,-206.78496,0.859,1363,69,NA,-0.22,0.542
NA,110,"House",29715,43,19,"FL",100,0,1,"WEXLER, Robert","W000314",1961,NA,-0.392,-0.193,-78.44647,0.941,1280,32,NA,-0.463,-0.115
NA,110,"House",15431,44,5,"GA",100,0,1,"LEWIS, John R.","L000287",1940,2020,-0.589,-0.221,-92.97674,0.93277,1336,31,NA,-0.552,-0.531
NA,110,"House",20317,44,8,"GA",100,0,1,"MARSHALL, Jim","M001146",1948,NA,-0.119,0.803,-384.54119,0.742,1291,171,NA,-0.087,0.881
NA,110,"House",20319,44,11,"GA",200,0,1,"GINGREY, Phil","G000550",1942,NA,0.561,0.272,-192.14719,0.868,1355,79,NA,0.588,0.368
NA,110,"House",20321,44,13,"GA",100,0,1,"SCOTT, David","S001157",1945,NA,-0.305,0.165,-101.21706,0.92888,1372,40,NA,-0.352,0.26
NA,110,"House",20505,44,6,"GA",200,0,1,"PRICE, Tom","P000591",1954,NA,0.644,-0.073,-167.83746,0.88533,1378,65,NA,0.628,-0.106
NA,110,"House",20506,44,3,"GA",200,0,1,"WESTMORELAND, Lynn A.","W000796",1950,NA,0.672,0.189,-145.47588,0.892,1275,61,NA,0.671,0.177
NA,110,"House",20507,44,12,"GA",100,0,1,"BARROW, John","B001252",1955,NA,-0.119,0.46,-561.46732,0.665,1375,243,NA,-0.037,0.399
NA,110,"House",20712,44,4,"GA",100,0,1,"JOHNSON, Hank","J000288",1954,NA,-0.479,-0.052,-77.83255,0.94341,1336,24,NA,-0.48,-0.058
NA,110,"House",20753,44,10,"GA",200,2,2,"BROUN, Paul C., Jr.","B001262",1946,NA,0.913,-0.408,-58.13371,0.929,793,25,NA,0.84,0.121
NA,110,"House",29338,44,1,"GA",200,0,1,"KINGSTON, Jack","K000220",1955,NA,0.54,0.302,-347.79942,0.771,1338,136,NA,0.55,0.497
NA,110,"House",29339,44,2,"GA",100,0,1,"BISHOP, Sanford Dixon, Jr.","B000490",1947,NA,-0.289,0.447,-99.07694,0.92904,1346,32,NA,-0.347,0.461
NA,110,"House",29341,44,7,"GA",200,0,1,"LINDER, John Elmer","L000321",1942,NA,0.559,-0.008,-225.84178,0.844,1329,95,NA,0.612,0.035
NA,110,"House",29513,44,10,"GA",200,1,1,"NORWOOD, Charles W., Jr.","N000159",1941,2007,0.533,0.469,NA,NA,NA,NA,NA,0.975,0.223
NA,110,"House",99342,44,9,"GA",200,0,1,"DEAL, John Nathan","D000168",1942,NA,0.581,0.139,-169.55995,0.881,1336,68,NA,0.653,0.062
NA,110,"House",20764,94,1,"GU",100,NA,NA,"BORDALLO, Madeleine","B001245",1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,110,"House",15245,82,1,"HI",100,0,1,"ABERCROMBIE, Neil","A000014",1938,NA,-0.432,-0.026,-175.09893,0.874,1305,61,NA,-0.508,0.262
NA,110,"House",20713,82,2,"HI",100,0,1,"HIRONO, Mazie","H001042",1947,NA,-0.512,-0.086,-72.4358,0.94846,1369,32,NA,-0.521,-0.007
NA,110,"House",20714,63,1,"ID",200,0,1,"SALI, William","S001167",1954,NA,0.639,0.265,-229.67235,0.845,1368,88,NA,0.643,0.164
NA,110,"House",29910,63,2,"ID",200,0,1,"SIMPSON, Michael K.","S001148",1950,NA,0.296,0.314,-333.74992,0.77938,1339,149,NA,0.278,0.281
NA,110,"House",15417,21,14,"IL",200,1,1,"HASTERT, John Dennis","H000323",1942,NA,0.443,-0.122,-170.05896,0.775,668,75,NA,0.488,0.111
NA,110,"House",15453,21,12,"IL",100,0,1,"COSTELLO, Jerry Francis","C000794",1949,NA,-0.317,0.657,-185.89206,0.871,1346,75,NA,-0.35,0.684
NA,110,"House",20115,21,10,"IL",200,0,1,"KIRK, Mark Steven","K000360",1959,NA,0.274,-0.647,-367.08275,0.761,1343,164,NA,0.243,-0.71
NA,110,"House",20116,21,15,"IL",200,0,1,"JOHNSON, Timothy V.","J000285",1946,2022,0.264,-0.52,-546.78655,0.656,1295,260,NA,0.216,-0.279
NA,110,"House",20323,21,5,"IL",100,0,1,"EMANUEL, Rahm","E000287",1959,NA,-0.372,-0.131,-75.97212,0.945,1343,26,NA,-0.358,-0.026
NA,110,"House",20508,21,3,"IL",100,0,1,"LIPINSKI, Daniel","L000563",1966,NA,-0.227,0.176,-149.80728,0.89613,1366,60,NA,-0.272,0.301
NA,110,"House",20509,21,8,"IL",100,0,1,"BEAN, Melissa L.","B001253",1962,NA,-0.155,-0.063,-381.6656,0.751,1332,139,NA,-0.128,0.107
NA,110,"House",20715,21,6,"IL",200,0,1,"ROSKAM, Peter","R000580",1961,NA,0.429,0.018,-257.40668,0.82893,1372,109,NA,0.47,-0.215
NA,110,"House",20716,21,17,"IL",100,0,1,"HARE, Phil","H001040",1949,NA,-0.38,0.155,-80.21741,0.943,1375,35,NA,-0.341,0.062
NA,110,"House",20749,21,14,"IL",100,2,2,"FOSTER, Bill","F000454",1955,NA,-0.238,-0.219,-65.56717,0.84562,391,28,NA,-0.18,0.147
NA,110,"House",29346,21,1,"IL",100,0,1,"RUSH, Bobby L.","R000515",1946,NA,-0.479,-0.203,-70.73972,0.93274,1016,28,NA,-0.419,-0.189
NA,110,"House",29348,21,4,"IL",100,0,1,"GUTIÉRREZ, Luis V.","G000535",1953,NA,-0.487,-0.26,-80.53229,0.93612,1220,33,NA,-0.538,-0.088
NA,110,"House",29349,21,16,"IL",200,0,1,"MANZULLO, Donald A.","M001138",1944,NA,0.51,0,-327.539,0.787,1370,144,NA,0.474,0.235
NA,110,"House",29516,21,11,"IL",200,0,1,"WELLER, Gerald C. (Jerry)","W000273",1957,NA,0.288,0.2,-304.80857,0.778,1213,135,NA,0.279,0.024
NA,110,"House",29517,21,18,"IL",200,0,1,"LAHOOD, Ray H.","L000552",1945,NA,0.246,-0.076,-360.75535,0.731,1151,152,NA,0.224,-0.076
NA,110,"House",29585,21,2,"IL",100,0,1,"JACKSON, Jesse L., Jr.","J000283",1965,NA,-0.538,-0.513,-78.89495,0.945,1386,31,NA,-0.537,-0.246
NA,110,"House",29717,21,7,"IL",100,0,1,"DAVIS, Danny K.","D000096",1941,NA,-0.487,-0.266,-71.4902,0.94801,1339,26,NA,-0.541,-0.315
NA,110,"House",29718,21,19,"IL",200,0,1,"SHIMKUS, John M.","S000364",1958,NA,0.375,0.154,-327.29912,0.78243,1334,156,NA,0.413,-0.048
NA,110,"House",29911,21,9,"IL",100,0,1,"SCHAKOWSKY, Janice D.","S001145",1944,NA,-0.602,-0.289,-73.83224,0.94772,1375,28,NA,-0.545,-0.33
NA,110,"House",29912,21,13,"IL",200,0,1,"BIGGERT, Judy Borg","B001232",1937,NA,0.323,-0.372,-383.05605,0.757,1373,170,NA,0.386,-0.595
NA,110,"House",15014,22,5,"IN",200,0,1,"BURTON, Danny Lee","B001149",1938,NA,0.585,-0.026,-193.88142,0.865,1335,77,NA,0.573,0.089
NA,110,"House",15124,22,1,"IN",100,0,1,"VISCLOSKY, Peter","V000108",1949,NA,-0.402,0.244,-75.42223,0.94562,1349,34,NA,-0.417,0.306
NA,110,"House",20117,22,6,"IN",200,0,1,"PENCE, Mike","P000587",1959,NA,0.655,0.088,-132.68566,0.904,1310,44,NA,0.696,-0.083
NA,110,"House",20717,22,2,"IN",100,0,1,"DONNELLY, Joe","D000607",1955,NA,-0.119,0.435,-389.32415,0.75434,1381,191,NA,-0.073,0.635
NA,110,"House",20718,22,8,"IN",100,0,1,"ELLSWORTH, Brad","E000289",1958,NA,-0.106,0.612,-335.88989,0.784,1379,156,NA,-0.102,0.736
NA,110,"House",20757,22,7,"IN",100,2,2,"CARSON, André","C001072",1974,NA,-0.434,0.023,-13.63818,0.96262,358,6,NA,-0.383,-0.056
NA,110,"House",29350,22,4,"IN",200,0,1,"BUYER, Stephen Earle","B001203",1958,NA,0.435,0.192,-255.61815,0.812,1228,122,NA,0.476,0.234
NA,110,"House",29519,22,3,"IN",200,0,1,"SOUDER, Mark Edward","S001143",1950,2022,0.435,-0.011,-352.59925,0.761,1294,145,NA,0.414,-0.024
NA,110,"House",29720,22,7,"IN",100,1,1,"CARSON, Julia May","C000191",1938,2007,-0.464,-0.156,-42.4505,0.938,661,19,NA,-0.466,0.058
NA,110,"House",29914,22,9,"IN",100,0,1,"HILL, Baron P.","H001030",1953,NA,-0.121,0.137,-498.05328,0.694,1364,212,NA,-0.063,0.103
NA,110,"House",20325,31,5,"IA",200,0,1,"KING, Steve","K000362",1949,NA,0.613,0.171,-164.63257,0.88567,1356,69,NA,0.635,0.386
NA,110,"House",20719,31,1,"IA",100,0,1,"BRALEY, Bruce","B001259",1957,NA,-0.31,-0.205,-123.67727,0.911,1330,45,NA,-0.304,-0.093
NA,110,"House",20720,31,2,"IA",100,0,1,"LOEBSACK, Dave","L000565",1952,NA,-0.276,-0.027,-120.89104,0.91459,1354,50,NA,-0.337,-0.24
NA,110,"House",29522,31,4,"IA",200,0,1,"LATHAM, Thomas","L000111",1948,NA,0.302,0.308,-279.18266,0.816,1372,108,NA,0.318,0.178
NA,110,"House",29721,31,3,"IA",100,0,1,"BOSWELL, Leonard L.","B000652",1934,2018,-0.238,0.289,-139.25306,0.901,1331,59,NA,-0.283,0.338
NA,110,"House",20721,32,2,"KS",100,0,1,"BOYDA, Nancy","B001258",1955,NA,-0.193,0.566,-242.66467,0.837,1362,85,NA,-0.192,0.574
NA,110,"House",29524,32,4,"KS",200,0,1,"TIAHRT, Todd","T000260",1951,NA,0.449,0.341,-267.9936,0.817,1328,113,NA,0.373,0.375
NA,110,"House",29722,32,1,"KS",200,0,1,"MORAN, Jerry","M000934",1954,NA,0.413,0.222,-364.41529,0.76266,1345,155,NA,0.354,0.249
NA,110,"House",29915,32,3,"KS",100,0,1,"MOORE, Dennis","M001140",1945,2021,-0.267,0.159,-88.93751,0.937,1376,30,NA,-0.271,0.177
NA,110,"House",14854,51,5,"KY",200,0,1,"ROGERS, Harold Dallas (Hal)","R000395",1937,NA,0.334,0.156,-221.82323,0.8495,1360,81,NA,0.376,0.233
NA,110,"House",20326,51,6,"KY",100,0,1,"CHANDLER, A. B. (Ben)","C001058",1959,NA,-0.232,0.516,-177.08142,0.879,1368,61,NA,-0.237,0.315
NA,110,"House",20511,51,4,"KY",200,0,1,"DAVIS, Geoffrey C. (Geoff)","D000603",1958,NA,0.398,0.412,-223.63487,0.844,1318,86,NA,0.425,0.44
NA,110,"House",20723,51,3,"KY",100,0,1,"YARMUTH, John","Y000062",1947,NA,-0.378,-0.275,-94.84571,0.93254,1358,39,NA,-0.34,-0.134
NA,110,"House",29352,51,2,"KY",200,0,1,"LEWIS, Ron","L000293",1946,NA,0.418,0.417,-199.04159,0.861,1334,77,NA,0.42,0.551
NA,110,"House",29525,51,1,"KY",200,0,1,"WHITFIELD, Wayne Edward (Ed)","W000413",1943,NA,0.303,0.182,-353.77094,0.769,1344,134,NA,0.299,0.207
NA,110,"House",15401,45,6,"LA",200,1,1,"BAKER, Richard Hugh","B000072",1948,NA,0.423,0.022,-221.59408,0.783,905,91,NA,0.382,0.495
NA,110,"House",15451,45,4,"LA",200,0,1,"MCCRERY, James O., III","M000388",1949,NA,0.362,0.08,-278.46565,0.806,1292,107,NA,0.399,0.304
NA,110,"House",20512,45,1,"LA",200,1,1,"JINDAL, Bobby","J000287",1971,NA,0.388,-0.04,-254.7795,0.668,631,126,NA,0.369,-0.215
NA,110,"House",20513,45,3,"LA",100,0,1,"MELANCON, Charles J.","M001161",1947,NA,-0.178,0.798,-217.92839,0.85,1338,90,NA,-0.23,0.936
NA,110,"House",20514,45,7,"LA",200,0,1,"BOUSTANY, Charles W.","B001255",1956,NA,0.392,0.308,-303.11958,0.8,1359,119,NA,0.331,0.316
NA,110,"House",20759,45,1,"LA",200,2,2,"SCALISE, Steve","S001176",1965,NA,0.559,0.163,-40.69759,0.87154,296,18,NA,0.55,0.048
NA,110,"House",20760,45,6,"LA",100,2,2,"CAZAYOUX, Donald J., Jr.","C001073",1964,NA,-0.027,0.517,-92.25862,0.738,304,45,NA,-0.025,0.533
NA,110,"House",29120,45,2,"LA",100,0,1,"JEFFERSON, William Jennings","J000070",1947,NA,-0.424,0.242,-91.08822,0.931,1274,39,NA,-0.443,0.302
NA,110,"House",90327,45,5,"LA",200,0,1,"ALEXANDER, Rodney","A000361",1946,NA,0.331,0.408,-249.74333,0.828,1322,100,NA,0.337,0.287
NA,110,"House",20328,2,2,"ME",100,0,1,"MICHAUD, Michael H.","M001149",1955,NA,-0.283,-0.071,-199.43773,0.864,1367,75,NA,-0.304,-0.269
NA,110,"House",29728,2,1,"ME",100,0,1,"ALLEN, Thomas H.","A000357",1945,NA,-0.4,-0.105,-79.86849,0.943,1357,30,NA,-0.359,-0.083
NA,110,"House",14873,52,5,"MD",100,0,1,"HOYER, Steny Hamilton","H000874",1939,NA,-0.381,0.124,-85.2382,0.93976,1372,31,NA,-0.436,0.33
NA,110,"House",20329,52,2,"MD",100,0,1,"RUPPERSBERGER, C. A. Dutch","R000576",1946,NA,-0.299,0.12,-110.42882,0.9198,1321,38,NA,-0.319,0.285
NA,110,"House",20330,52,8,"MD",100,0,1,"VAN HOLLEN, Christopher","V000128",1959,NA,-0.399,-0.228,-65.14418,0.9534,1365,25,NA,-0.379,-0.273
NA,110,"House",20724,52,3,"MD",100,0,1,"SARBANES, John","S001168",1962,NA,-0.466,-0.078,-62.30244,0.95579,1378,26,NA,-0.419,-0.044
NA,110,"House",20763,52,4,"MD",100,2,2,"EDWARDS, Donna F.","E000290",1958,NA,-0.562,-0.294,-5.21237,0.971,178,1,NA,-0.534,-0.465
NA,110,"House",29122,52,1,"MD",200,0,1,"GILCHREST, Wayne Thomas","G000180",1946,NA,0.204,-0.563,-434.13587,0.701,1224,201,NA,0.144,-0.507
NA,110,"House",29355,52,4,"MD",100,1,1,"WYNN, Albert Russell","W000784",1951,NA,-0.38,0.038,-68.12111,0.938,1060,25,NA,-0.502,-0.245
NA,110,"House",29356,52,6,"MD",200,0,1,"BARTLETT, Roscoe Gardner","B000208",1926,NA,0.493,-0.091,-401.85543,0.745,1365,160,NA,0.447,-0.136
NA,110,"House",29587,52,7,"MD",100,0,1,"CUMMINGS, Elijah Eugene","C000984",1951,2019,-0.438,-0.148,-63.11041,0.95409,1343,20,NA,-0.42,-0.026
NA,110,"House",14435,3,7,"MA",100,0,1,"MARKEY, Edward John","M000133",1946,NA,-0.517,-0.47,-64.35752,0.95391,1364,19,NA,-0.523,-0.287
NA,110,"House",14824,3,4,"MA",100,0,1,"FRANK, Barney","F000339",1940,NA,-0.499,-0.534,-82.76662,0.94,1344,32,NA,-0.562,-0.402
NA,110,"House",15616,3,2,"MA",100,0,1,"NEAL, Richard Edmund","N000015",1949,NA,-0.417,-0.105,-51.39463,0.96251,1345,17,NA,-0.454,-0.168
NA,110,"House",20119,3,9,"MA",100,0,1,"LYNCH, Stephen F.","L000562",1955,NA,-0.342,0.047,-104.07509,0.92659,1365,48,NA,-0.355,0.115
NA,110,"House",20754,3,5,"MA",100,2,2,"TSONGAS, Nicola S. (Niki)","T000465",1946,NA,-0.396,-0.199,-27.67279,0.95515,603,6,NA,-0.488,0.043
NA,110,"House",29123,3,1,"MA",100,0,1,"OLVER, John Walter","O000085",1936,2023,-0.577,-0.207,-65.24481,0.953,1368,26,NA,-0.589,-0.312
NA,110,"House",29358,3,5,"MA",100,1,1,"MEEHAN, Martin Thomas","M000627",1956,NA,-0.39,-0.539,-26.27405,0.94,426,8,NA,-0.49,-0.204
NA,110,"House",29729,3,3,"MA",100,0,1,"McGOVERN, James P.","M000312",1959,NA,-0.538,-0.351,-53.72415,0.96149,1368,15,NA,-0.525,-0.328
NA,110,"House",29730,3,6,"MA",100,0,1,"TIERNEY, John F.","T000266",1951,NA,-0.488,-0.433,-73.90771,0.947,1349,22,NA,-0.471,-0.527
NA,110,"House",29731,3,10,"MA",100,0,1,"DELAHUNT, Bill","D000210",1941,2024,-0.495,-0.293,-83.52078,0.936,1270,32,NA,-0.492,-0.276
NA,110,"House",29919,3,8,"MA",100,0,1,"CAPUANO, Michael Everett","C001037",1952,NA,-0.58,-0.082,-123.23325,0.91355,1363,43,NA,-0.516,-0.313
NA,110,"House",2605,23,15,"MI",100,0,1,"DINGELL, John David, Jr.","D000355",1926,2019,-0.448,0.313,-117.2516,0.915,1321,48,NA,-0.473,0.469
NA,110,"House",10713,23,14,"MI",100,0,1,"CONYERS, John, Jr.","C000714",1929,2019,-0.658,-0.512,-101.58013,0.92467,1297,40,NA,-0.55,-0.313
NA,110,"House",14430,23,5,"MI",100,0,1,"KILDEE, Dale Edward","K000172",1929,2021,-0.385,0.011,-85.37511,0.94,1386,36,NA,-0.367,0.244
